dogBreed,dogBreedLabel,countryLabel,height,heightQualifierLabel,mass,massQualifierLabel,lifeExpectancy,lifeExpectancyQualifierLabel
http://www.wikidata.org/entity/Q29178,Sapsali,Республика Корея,,,,,,
http://www.wikidata.org/entity/Q29188,Финский лаппхунд,Финляндия,44,,,,,
http://www.wikidata.org/entity/Q29188,Финский лаппхунд,Финляндия,49,,,,,
http://www.wikidata.org/entity/Q29195,Финский шпиц,Финляндия,42,,,,,
http://www.wikidata.org/entity/Q29114,Голландская овчарка,Нидерланды,60,максимум,,,,
http://www.wikidata.org/entity/Q29114,Голландская овчарка,Нидерланды,62,максимум,,,,
http://www.wikidata.org/entity/Q29114,Голландская овчарка,Нидерланды,55,минимум,,,,
http://www.wikidata.org/entity/Q29114,Голландская овчарка,Нидерланды,57,минимум,,,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,70,максимум,50,максимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,70,максимум,45,максимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,70,максимум,40,минимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,70,максимум,45,минимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,66,максимум,50,максимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,66,максимум,45,максимум,,
http://www.wikidata.org/entity/Q21102,Бигль,Великобритания,40,максимум,9,среднее значение,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,66,максимум,40,минимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,66,максимум,45,минимум,,
http://www.wikidata.org/entity/Q21102,Бигль,Великобритания,40,максимум,9,взрослый,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,61,максимум,32,максимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,61,максимум,36.5,максимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,61,максимум,25,минимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,61,максимум,29.5,минимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,66,максимум,32,максимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,66,максимум,36.5,максимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,66,максимум,25,минимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,66,максимум,29.5,минимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,58,минимум,50,максимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,58,минимум,45,максимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,58,минимум,40,минимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,58,минимум,45,минимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,62,минимум,50,максимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,62,минимум,45,максимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,62,минимум,40,минимум,,
http://www.wikidata.org/entity/Q21082,Кане-корсо,Италия,62,минимум,45,минимум,,
http://www.wikidata.org/entity/Q21102,Бигль,Великобритания,33,минимум,9,среднее значение,,
http://www.wikidata.org/entity/Q21102,Бигль,Великобритания,33,минимум,9,взрослый,,
http://www.wikidata.org/entity/Q29177,Филд-спаниель,Англия,46,,25,максимум,,
http://www.wikidata.org/entity/Q29177,Филд-спаниель,Англия,46,,18,минимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,53,минимум,32,максимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,53,минимум,36.5,максимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,53,минимум,25,минимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,53,минимум,29.5,минимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,58,минимум,32,максимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,58,минимум,36.5,максимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,58,минимум,25,минимум,,
http://www.wikidata.org/entity/Q29084,Чесапик бэй ретривер,США,58,минимум,29.5,минимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,70,максимум,45,максимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,70,максимум,52,максимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,70,максимум,40,минимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,70,максимум,35,минимум,,
http://www.wikidata.org/entity/Q29013,чау-чау,Китай,51,максимум,,,,
http://www.wikidata.org/entity/Q29013,чау-чау,Китай,56,максимум,,,,
http://www.wikidata.org/entity/Q29013,чау-чау,Китай,46,минимум,,,,
http://www.wikidata.org/entity/Q29013,чау-чау,Китай,48,минимум,,,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,50,максимум,19,максимум,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,50,максимум,23,максимум,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,50,максимум,15,минимум,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,50,максимум,18,минимум,,
http://www.wikidata.org/entity/Q29099,такса,Германия,9,максимум,,,,
http://www.wikidata.org/entity/Q29099,такса,Германия,5,минимум,,,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,55,максимум,19,максимум,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,55,максимум,23,максимум,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,55,максимум,15,минимум,,
http://www.wikidata.org/entity/Q29170,Корейский чиндо,Республика Корея,55,максимум,18,минимум,,
http://www.wikidata.org/entity/Q23853,Хоккайдо,Япония,48.5,максимум,,,,
http://www.wikidata.org/entity/Q23853,Хоккайдо,Япония,51.5,максимум,,,,
http://www.wikidata.org/entity/Q23853,Хоккайдо,Япония,45.5,минимум,,,,
http://www.wikidata.org/entity/Q23853,Хоккайдо,Япония,48.5,минимум,,,,
http://www.wikidata.org/entity/Q29040,Канадская эскимосская собака,Канада,,,,,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,73.5,максимум,45,максимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,73.5,максимум,52,максимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,73.5,максимум,40,минимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,73.5,максимум,35,минимум,,
http://www.wikidata.org/entity/Q20860,Веттерхун,Нидерланды,55,,,,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,62,минимум,45,максимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,62,минимум,52,максимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,62,минимум,40,минимум,,
http://www.wikidata.org/entity/Q21074,Мареммо-абруццкая овчарка,Италия,62,минимум,35,минимум,,
http://www.wikidata.org/entity/Q37572,Махореро,Канарские острова,,,,,,
http://www.wikidata.org/entity/Q37619,Бородатая колли,Шотландия,53,максимум,,,,
http://www.wikidata.org/entity/Q37619,Бородатая колли,Шотландия,56,максимум,,,,
http://www.wikidata.org/entity/Q37619,Бородатая колли,Шотландия,51,минимум,,,,
http://www.wikidata.org/entity/Q37619,Бородатая колли,Шотландия,53,минимум,,,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,60,минимум,30,максимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,60,минимум,25,максимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,60,минимум,20,минимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,60,минимум,25,минимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,56,минимум,30,максимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,56,минимум,25,максимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,56,минимум,20,минимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,56,минимум,25,минимум,,
http://www.wikidata.org/entity/Q37608,Бернский зенненхунд,Швейцария,63,максимум,,,,
http://www.wikidata.org/entity/Q37608,Бернский зенненхунд,Швейцария,68,максимум,,,,
http://www.wikidata.org/entity/Q37608,Бернский зенненхунд,Швейцария,60,минимум,,,,
http://www.wikidata.org/entity/Q37608,Бернский зенненхунд,Швейцария,66,минимум,,,,
http://www.wikidata.org/entity/Q37566,Болоньез,Италия,25,минимум,4,максимум,,
http://www.wikidata.org/entity/Q37566,Болоньез,Италия,25,минимум,2.5,минимум,,
http://www.wikidata.org/entity/Q37566,Болоньез,Италия,27,минимум,4,максимум,,
http://www.wikidata.org/entity/Q37566,Болоньез,Италия,27,минимум,2.5,минимум,,
http://www.wikidata.org/entity/Q37589,бурбуль,ЮАР,,,,,,
http://www.wikidata.org/entity/Q37464,Теломиан,Малайзия,,,,,,
http://www.wikidata.org/entity/Q37530,Австралийский терьер,Австралия,25,,6.5,,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,53,максимум,16,максимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,53,максимум,18,максимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,53,максимум,12,минимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,53,максимум,14,минимум,,
http://www.wikidata.org/entity/Q37561,Артезиано-нормандский бассет,Франция,36,максимум,20,максимум,,
http://www.wikidata.org/entity/Q37561,Артезиано-нормандский бассет,Франция,36,максимум,15,минимум,,
http://www.wikidata.org/entity/Q29195,Финский шпиц,Финляндия,47,,,,,
http://www.wikidata.org/entity/Q37537,Чёрно-подпалый кунхаунд,США,63.5,максимум,,,,
http://www.wikidata.org/entity/Q37537,Чёрно-подпалый кунхаунд,США,68.5,максимум,,,,
http://www.wikidata.org/entity/Q37537,Чёрно-подпалый кунхаунд,США,58,минимум,,,,
http://www.wikidata.org/entity/Q37537,Чёрно-подпалый кунхаунд,США,63.5,минимум,,,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,43,минимум,16,максимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,43,минимум,18,максимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,43,минимум,12,минимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,43,минимум,14,минимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,48,минимум,16,максимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,48,минимум,18,максимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,48,минимум,12,минимум,,
http://www.wikidata.org/entity/Q29212,Тайваньская собака,Тайвань,48,минимум,14,минимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,59,максимум,32,максимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,59,максимум,36,максимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,59,максимум,25,минимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,59,максимум,27,минимум,,
http://www.wikidata.org/entity/Q37561,Артезиано-нормандский бассет,Франция,30,минимум,20,максимум,,
http://www.wikidata.org/entity/Q37561,Артезиано-нормандский бассет,Франция,30,минимум,15,минимум,,
http://www.wikidata.org/entity/Q37570,Рыжий бретонский бассет,Франция,38,максимум,,,,
http://www.wikidata.org/entity/Q37570,Рыжий бретонский бассет,Франция,32,минимум,,,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,61.5,максимум,32,максимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,61.5,максимум,36,максимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,61.5,максимум,25,минимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,61.5,максимум,27,минимум,,
http://www.wikidata.org/entity/Q37558,Бордер терьер,Великобритания,,,5.89670081,минимум,,
http://www.wikidata.org/entity/Q37503,Австралийская короткохвостая пастушья собака,Австралия,48,максимум,,,,
http://www.wikidata.org/entity/Q37503,Австралийская короткохвостая пастушья собака,Австралия,51,максимум,,,,
http://www.wikidata.org/entity/Q37503,Австралийская короткохвостая пастушья собака,Австралия,43,минимум,,,,
http://www.wikidata.org/entity/Q37503,Австралийская короткохвостая пастушья собака,Австралия,46,минимум,,,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,59,минимум,32,максимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,59,минимум,36,максимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,59,минимум,25,минимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,59,минимум,27,минимум,,
http://www.wikidata.org/entity/Q37574,Serbian Hound,Сербия,54,максимум,,,,
http://www.wikidata.org/entity/Q37574,Serbian Hound,Сербия,56,максимум,,,,
http://www.wikidata.org/entity/Q37574,Serbian Hound,Сербия,44,минимум,,,,
http://www.wikidata.org/entity/Q37574,Serbian Hound,Сербия,46,минимум,,,,
http://www.wikidata.org/entity/Q37478,Beagle-Harrier,Франция,50,максимум,,,,
http://www.wikidata.org/entity/Q37478,Beagle-Harrier,Франция,45,минимум,,,,
http://www.wikidata.org/entity/Q37550,Бостон-терьер,США,,,11.3,максимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,56.5,минимум,32,максимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,56.5,минимум,36,максимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,56.5,минимум,25,минимум,,
http://www.wikidata.org/entity/Q29200,Прямошёрстный ретривер,Великобритания,56.5,минимум,27,минимум,,
http://www.wikidata.org/entity/Q37558,Бордер терьер,Великобритания,,,6.35029318,максимум,,
http://www.wikidata.org/entity/Q37558,Бордер терьер,Великобритания,,,7.030681735,максимум,,
http://www.wikidata.org/entity/Q37558,Бордер терьер,Великобритания,,,5.216312255,минимум,,
http://www.wikidata.org/entity/Q37552,Голубой гасконский бассет,Франция,38,максимум,,,,
http://www.wikidata.org/entity/Q37552,Голубой гасконский бассет,Франция,34,минимум,,,,
http://www.wikidata.org/entity/Q37568,Bluetick Coonhound,США,,,,,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,62,максимум,25,максимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,62,максимум,20,минимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,62,максимум,25,минимум,,
http://www.wikidata.org/entity/Q37578,Английская енотовая гончая,США,,,,,,
http://www.wikidata.org/entity/Q37579,Блю-лейси,США,,,,,,
http://www.wikidata.org/entity/Q37566,Болоньез,Италия,30,максимум,4,максимум,,
http://www.wikidata.org/entity/Q37566,Болоньез,Италия,30,максимум,2.5,минимум,,
http://www.wikidata.org/entity/Q37566,Болоньез,Италия,28,максимум,4,максимум,,
http://www.wikidata.org/entity/Q37566,Болоньез,Италия,28,максимум,2.5,минимум,,
http://www.wikidata.org/entity/Q37582,бедлингтон-терьер,Англия,41,,10,максимум,,
http://www.wikidata.org/entity/Q37582,бедлингтон-терьер,Англия,41,,8,минимум,,
http://www.wikidata.org/entity/Q37585,Барбет,Франция,61,максимум,,,,
http://www.wikidata.org/entity/Q37585,Барбет,Франция,65,максимум,,,,
http://www.wikidata.org/entity/Q37585,Барбет,Франция,53,минимум,,,,
http://www.wikidata.org/entity/Q37585,Барбет,Франция,58,минимум,,,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,55,минимум,40,максимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,55,минимум,45,максимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,55,минимум,33,минимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,55,минимум,38,минимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,минимум,40,максимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,минимум,45,максимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,минимум,33,минимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,минимум,38,минимум,,
http://www.wikidata.org/entity/Q37649,Майоркская овчарка,Мальорка,68,максимум,40,,,
http://www.wikidata.org/entity/Q37649,Майоркская овчарка,Мальорка,73,максимум,40,,,
http://www.wikidata.org/entity/Q37649,Майоркская овчарка,Мальорка,62,минимум,40,,,
http://www.wikidata.org/entity/Q37649,Майоркская овчарка,Мальорка,66,минимум,40,,,
http://www.wikidata.org/entity/Q37659,Mallorcan ratter,Мальорка,,,,,,
http://www.wikidata.org/entity/Q37704,бобтейл,Англия,56,минимум,,,,
http://www.wikidata.org/entity/Q37704,бобтейл,Англия,61,минимум,,,,
http://www.wikidata.org/entity/Q37734,Португальская овчарка,Португалия,52,максимум,27,максимум,,
http://www.wikidata.org/entity/Q37734,Португальская овчарка,Португалия,52,максимум,17,минимум,,
http://www.wikidata.org/entity/Q37692,Barak hound,Босния и Герцеговина,52,,20,,,
http://www.wikidata.org/entity/Q37710,Бордер-колли,Англия,53,,,,,
http://www.wikidata.org/entity/Q37728,Braque Français,Франция,56,максимум,,,,
http://www.wikidata.org/entity/Q37728,Braque Français,Франция,58,максимум,,,,
http://www.wikidata.org/entity/Q37728,Braque Français,Франция,68,максимум,,,,
http://www.wikidata.org/entity/Q37728,Braque Français,Франция,69,максимум,,,,
http://www.wikidata.org/entity/Q37728,Braque Français,Франция,60,минимум,,,,
http://www.wikidata.org/entity/Q37728,Braque Français,Франция,49,минимум,,,,
http://www.wikidata.org/entity/Q37728,Braque Français,Франция,51,минимум,,,,
http://www.wikidata.org/entity/Q37728,Braque Français,Франция,58,минимум,,,,
http://www.wikidata.org/entity/Q37734,Португальская овчарка,Португалия,42,минимум,27,максимум,,
http://www.wikidata.org/entity/Q37734,Португальская овчарка,Португалия,42,минимум,17,минимум,,
http://www.wikidata.org/entity/Q37734,Португальская овчарка,Португалия,45,минимум,17,минимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,60,максимум,30,максимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,60,максимум,35,максимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,60,максимум,20,минимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,60,максимум,25,минимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,58,максимум,30,максимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,58,максимум,35,максимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,58,максимум,20,минимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,58,максимум,25,минимум,,
http://www.wikidata.org/entity/Q37657,Braque Saint-Germain,Франция,59,максимум,,,,
http://www.wikidata.org/entity/Q37657,Braque Saint-Germain,Франция,62,максимум,,,,
http://www.wikidata.org/entity/Q37657,Braque Saint-Germain,Франция,54,минимум,,,,
http://www.wikidata.org/entity/Q37657,Braque Saint-Germain,Франция,56,минимум,,,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,50,минимум,30,максимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,50,минимум,35,максимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,50,минимум,20,минимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,50,минимум,25,минимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,48,минимум,30,максимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,48,минимум,35,максимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,48,минимум,20,минимум,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,48,минимум,25,минимум,,
http://www.wikidata.org/entity/Q37637,Billy,Франция,70,максимум,,,,
http://www.wikidata.org/entity/Q37637,Billy,Франция,62,максимум,,,,
http://www.wikidata.org/entity/Q37637,Billy,Франция,60,минимум,,,,
http://www.wikidata.org/entity/Q37637,Billy,Франция,58,минимум,,,,
http://www.wikidata.org/entity/Q37632,Бурбонский бракк,Франция,55,максимум,,,,
http://www.wikidata.org/entity/Q37632,Бурбонский бракк,Франция,57,максимум,,,,
http://www.wikidata.org/entity/Q37632,Бурбонский бракк,Франция,48,минимум,,,,
http://www.wikidata.org/entity/Q37632,Бурбонский бракк,Франция,51,минимум,,,,
http://www.wikidata.org/entity/Q37635,Пикардийская овчарка,Франция,60,максимум,,,,
http://www.wikidata.org/entity/Q37635,Пикардийская овчарка,Франция,65,максимум,,,,
http://www.wikidata.org/entity/Q37635,Пикардийская овчарка,Франция,60,минимум,,,,
http://www.wikidata.org/entity/Q37635,Пикардийская овчарка,Франция,55,минимум,,,,
http://www.wikidata.org/entity/Q37650,Дункер (порода собак),Норвегия,51,максимум,,,,
http://www.wikidata.org/entity/Q37650,Дункер (порода собак),Норвегия,54,максимум,,,,
http://www.wikidata.org/entity/Q37650,Дункер (порода собак),Норвегия,49,минимум,,,,
http://www.wikidata.org/entity/Q37650,Дункер (порода собак),Норвегия,52,минимум,,,,
http://www.wikidata.org/entity/Q37645,Средний вандейский гриффон,Франция,53,максимум,,,,
http://www.wikidata.org/entity/Q37645,Средний вандейский гриффон,Франция,55,максимум,,,,
http://www.wikidata.org/entity/Q37645,Средний вандейский гриффон,Франция,50,минимум,,,,
http://www.wikidata.org/entity/Q37645,Средний вандейский гриффон,Франция,48,минимум,,,,
http://www.wikidata.org/entity/Q37710,Бордер-колли,Шотландия,53,,,,,
http://www.wikidata.org/entity/Q37720,Босерон,Франция,70,максимум,,,,
http://www.wikidata.org/entity/Q37720,Босерон,Франция,68,максимум,,,,
http://www.wikidata.org/entity/Q37720,Босерон,Франция,61,минимум,,,,
http://www.wikidata.org/entity/Q37720,Босерон,Франция,65,минимум,,,,
http://www.wikidata.org/entity/Q37727,Овернский бракк,Франция,59,максимум,,,,
http://www.wikidata.org/entity/Q37727,Овернский бракк,Франция,63,максимум,,,,
http://www.wikidata.org/entity/Q37727,Овернский бракк,Франция,53,минимум,,,,
http://www.wikidata.org/entity/Q37727,Овернский бракк,Франция,57,минимум,,,,
http://www.wikidata.org/entity/Q37710,Бордер-колли,Великобритания,53,,,,,
http://www.wikidata.org/entity/Q37692,Barak hound,Босния и Герцеговина,56,максимум,20,,,
http://www.wikidata.org/entity/Q37692,Barak hound,Босния и Герцеговина,46,минимум,20,,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,максимум,40,максимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,максимум,45,максимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,максимум,33,минимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,58,максимум,38,минимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,61,максимум,40,максимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,61,максимум,45,максимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,61,максимум,33,минимум,,
http://www.wikidata.org/entity/Q37644,Уругвайский симаррон,Уругвай,61,максимум,38,минимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,62,максимум,30,максимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,66,максимум,30,максимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,66,максимум,25,максимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,66,максимум,20,минимум,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,66,максимум,25,минимум,,
http://www.wikidata.org/entity/Q37653,Bakharwal Dog,Индия,,,,,,
http://www.wikidata.org/entity/Q37678,Хортая борзая,Украина,,,,,,
http://www.wikidata.org/entity/Q37721,Каролинская собака,США,,,,,,
http://www.wikidata.org/entity/Q37656,Брак Дюпюи,Франция,,,,,,
http://www.wikidata.org/entity/Q37722,Чинук,США,,,,,,
http://www.wikidata.org/entity/Q37803,Пиренейская горная собака,Испания,80,максимум,,,,
http://www.wikidata.org/entity/Q37803,Пиренейская горная собака,Испания,75,максимум,,,,
http://www.wikidata.org/entity/Q37803,Пиренейская горная собака,Испания,70,минимум,,,,
http://www.wikidata.org/entity/Q37803,Пиренейская горная собака,Испания,65,минимум,,,,
http://www.wikidata.org/entity/Q37780,Serbian Tricolour Hound,Сербия,54,максимум,,,,
http://www.wikidata.org/entity/Q37780,Serbian Tricolour Hound,Сербия,55,максимум,,,,
http://www.wikidata.org/entity/Q37780,Serbian Tricolour Hound,Сербия,44,минимум,,,,
http://www.wikidata.org/entity/Q37780,Serbian Tricolour Hound,Сербия,45,минимум,,,,
http://www.wikidata.org/entity/Q37734,Португальская овчарка,Португалия,55,максимум,27,максимум,,
http://www.wikidata.org/entity/Q37734,Португальская овчарка,Португалия,55,максимум,17,минимум,,
http://www.wikidata.org/entity/Q37808,Бразильский фила,Бразилия,60,минимум,40,минимум,,
http://www.wikidata.org/entity/Q37746,Чешская пастушья собака,Чехия,,,,,,
http://www.wikidata.org/entity/Q37808,Бразильский фила,Бразилия,65,минимум,40,минимум,,
http://www.wikidata.org/entity/Q37821,Бриар,Франция,64,максимум,,,,
http://www.wikidata.org/entity/Q37821,Бриар,Франция,68,максимум,,,,
http://www.wikidata.org/entity/Q37821,Бриар,Франция,56,минимум,,,,
http://www.wikidata.org/entity/Q37821,Бриар,Франция,62,минимум,,,,
http://www.wikidata.org/entity/Q37775,Древер,Швеция,33,,,,,
http://www.wikidata.org/entity/Q37775,Древер,Швеция,35,,,,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,56,максимум,28,максимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,56,максимум,35,максимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,56,максимум,22,минимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,56,максимум,28,минимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,62,максимум,28,максимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,62,максимум,35,максимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,62,максимум,22,минимум,,
http://www.wikidata.org/entity/Q37741,Арденский бувье,Бельгия,62,максимум,28,минимум,,
http://www.wikidata.org/entity/Q37734,Португальская овчарка,Португалия,45,минимум,27,максимум,,
http://www.wikidata.org/entity/Q37798,Голубой пикардийский спаниель,Франция,60,максимум,,,,
